1950,Waterloo Hawks,WAT,Jack Smiley,smileja01
1950,Waterloo Hawks,WAT,Gene Stump,stumpge01
1950,Waterloo Hawks,WAT,Bob Tough,toughbo01
1950,Denver Nuggets,DNN,Ed Bartels,barteed01
1950,Denver Nuggets,DNN,Bob Brown,brownbo01
1950,Denver Nuggets,DNN,Jim Browne,brownji01
1950,Denver Nuggets,DNN,Jake Carter,carteja01
1950,Denver Nuggets,DNN,Jack Cotton,cottoja01
1950,Denver Nuggets,DNN,Dillard Crocker,crockdi01
1950,Denver Nuggets,DNN,Jimmy Darden,dardeji01
1950,Denver Nuggets,DNN,Earl Dodd,doddea01
1950,Denver Nuggets,DNN,Al Guokas,guokaal01
1950,Denver Nuggets,DNN,Bill Herman,hermabi01
1950,Denver Nuggets,DNN,Duane Klueh,kluehdu01
1950,Denver Nuggets,DNN,Bob Royer,royerbo01
1950,Denver Nuggets,DNN,Kenny Sailors,sailoke01
1950,Denver Nuggets,DNN,Jack Toomay,toomaja01
1950,Denver Nuggets,DNN,Floyd Volker,volkefl01
1951,Boston Celtics,BOS,Harry Boykoff,boykoha01
1951,Boston Celtics,BOS,Chuck Cooper,coopech01
1951,Boston Celtics,BOS,Bob Cousy,cousybo01
1951,Boston Celtics,BOS,Bob Donham,donhabo01
1951,Boston Celtics,BOS,Andy Duncan,duncaan01
1951,Boston Celtics,BOS,Bob Harris,harribo01
1951,Boston Celtics,BOS,Kleggie Hermsen,hermskl01
1951,Boston Celtics,BOS,Sonny Hertzberg,hertzso01
1951,Boston Celtics,BOS,Frank Kudelka,kudelfr01
1951,Boston Celtics,BOS,Ed Leede,leedeed01
1951,Boston Celtics,BOS,Ed Macauley,macaued01
1951,Boston Celtics,BOS,John Mahnken,mahnkjo01
1951,Boston Celtics,BOS,Bones McKinney,mckinbo01
1951,Boston Celtics,BOS,Dick Mehen,mehendi01
1951,Boston Celtics,BOS,Kenny Sailors,sailoke01
1951,Boston Celtics,BOS,Ed Stanczak,stanced01
1951,Boston Celtics,BOS,Brady Walker,walkebr01
1951,Rochester Royals,ROC,Bill Calhoun,calhobi01
1951,Rochester Royals,ROC,Jack Coleman,colemja01
1951,Rochester Royals,ROC,Bob Davies,daviebo01
1951,Rochester Royals,ROC,Red Holzman,holzmre01
1951,Rochester Royals,ROC,Arnie Johnson,johnsar01
1951,Rochester Royals,ROC,Joe McNamee,mcnamjo01
1951,Rochester Royals,ROC,Ed Mikan,mikaned01
1951,Rochester Royals,ROC,Paul Noel,noelpa01
1951,Rochester Royals,ROC,Arnie Risen,risenar01
1951,Rochester Royals,ROC,Pep Saul,saulpe01
1951,Rochester Royals,ROC,Bobby Wanzer,wanzebo01
1951,Tri-Cities Blackhawks,TRI,Ed Beach,beached01
1951,Tri-Cities Blackhawks,TRI,Harry Boykoff,boykoha01
1951,Tri-Cities Blackhawks,TRI,Frankie Brian,brianfr01
1951,Tri-Cities Blackhawks,TRI,Tommy Byrnes,byrneto01
1951,Tri-Cities Blackhawks,TRI,Bob Carpenter,carpebo01
1951,Tri-Cities Blackhawks,TRI,Cal Christensen,chrisca01
1951,Tri-Cities Blackhawks,TRI,Ray Corley,corlera01
1951,Tri-Cities Blackhawks,TRI,Hank DeZonie,dezonha01
1951,Tri-Cities Blackhawks,TRI,Dike Eddleman,eddledi01
1951,Tri-Cities Blackhawks,TRI,Ed Gayda,gaydaed01
1951,Tri-Cities Blackhawks,TRI,John Hargis,hargijo01
1951,Tri-Cities Blackhawks,TRI,Kleggie Hermsen,hermskl01
1951,Tri-Cities Blackhawks,TRI,Noble Jorgensen,jorgeno01
1951,Tri-Cities Blackhawks,TRI,John Logan,loganjo01
1951,Tri-Cities Blackhawks,TRI,Jack Nichols,nichoja01
1951,Tri-Cities Blackhawks,TRI,Warren Perkins,perkiwa01
